orb_period,xit_duration,xit_depth,body_r_per_stellar_r_rat,body_r,orb_semimajor,inc,body_temp,body_insolation_flux,stellar_temp,stellar_r,stellar_m,kepler_status
0.566798545,5.224,0.005557,0.53,0.0134,71.96,2004,3787.58,1.0687,5629,0.87,0.987,2
0.566812588,3.596,0.003804,0.71,0.0134,86.68,3089,21653.56,1.3579,6194,1.718,1.008,2
0.567493852,1.35349,0.38733,65.47,0.0134,54.45,3024,19665.18,2.1924,6370,1.548,0.986,2
0.566795196,2.18,0.003508,0.35,0.0134,83.59,2066,4277.24,2.036,5680,0.908,0.988,2
0.566790294,3.641,0.00744,0.89,0.0134,72.5,2432,8244.38,1.305,6100,1.093,0.993,2
0.61810542,6.666,0.381399,39.52,0.0134,22.92,1994,3735.52,1.3367,5371,0.949,0.83,2
0.566795728,2.79,0.004206,0.64,0.0134,62.76,2755,13656.59,1.428,6130,1.393,1.003,2
0.566791802,2.2,0.006819,0.66,0.0134,66.03,2040,4113.39,1.672,5691,0.887,1.003,2
0.721522907,1.4521,0.161792,11.04,0.0134,75.08,1475,1115.99,3.227,4893,0.625,0.614,1
0.577910513,1.362,0.011109,1.1,0.0134,83.26,2081,4429.84,3.125,5730,0.908,0.96,2
0.535578808,1.7973,0.236948,33.97,0.0135,18.42,2870,16161.27,1.291,6610,1.313,1.16,2
0.594310785,0.9994,0.009817,0.91,0.0135,87.98,2068,4338.76,4.57,5931,0.845,0.933,2
0.569961046,1.446,0.006148,1.04,0.0135,83.25,2743,13463.04,2.922,5814,1.549,1.019,2
0.631106722,0.9942,0.006393,0.63,0.0135,87.69,1945,3367.19,4.83,5400,0.898,0.816,2
0.579770948,1.0377,0.025773,2.4,0.0135,60.95,1953,3425.06,1.949,5561,0.854,0.968,2
0.566798364,3.172,0.005808,0.66,0.0135,69.68,2272,6280.34,1.403,5864,1.04,1.014,2
0.676715927,0.63,0.016128,1.29,0.0135,84.2,1735,2135.8,6.45,5334,0.733,0.712,2
0.638162933,1.2313,0.009427,0.91,0.0135,88.69,1874,2928.31,4.024,5244,0.888,0.808,0
0.566801447,2.352,0.003854,0.57,0.0135,68.18,2633,11321.32,1.654,5966,1.349,1.014,2
0.503201954,0.167,0.011873,2.99,0.0135,89.38,3550,37526.28,22.06,6157,2.306,1.302,2
0.566801506,1.738,0.005078,0.62,0.0135,81.22,2557,10156.53,2.421,6398,1.111,1.023,2
0.609125246,0.655,0.011036,0.96,0.0135,88.02,1896,3049.07,7,5595,0.796,0.89,2
0.634003002,0.9207,0.016444,1.35,0.0136,85.82,1714,2030.16,5.03,5226,0.75,0.84,0
0.584310213,2.1801,0.240239,23.09,0.0136,26.1,2053,4190.91,1.346,5783,0.88,0.977,2
0.786260569,4.556,0.258433,15.72,0.0136,18.52,1192,477.45,1.293,4223,0.557,0.544,2
0.597934463,3.1225,0.246208,23.2,0.0136,17.01,2126,4834.45,1.28,6052,0.863,0.94,2
0.739404894,1.753,0.013845,0.94,0.0136,88.67,1256,589.06,3.31,4205,0.624,0.614,2
0.566813677,2.458,0.00732,0.77,0.0136,75.01,2269,6276.41,1.736,6106,0.966,1.043,2
0.64234865,2.1184,0.29825,25.76,0.0136,65.02,1829,2653.37,2.29,5441,0.791,0.814,2
0.566799125,3.072,0.005094,0.56,0.0136,81.2,2299,6590.95,1.5188,6063,1.004,1.035,2
0.70914232,1.936,0.096073,7.27,0.0136,50.42,1685,1903.76,1.584,5350,0.693,0.663,2
0.645850521,1.2082,0.006914,0.69,0.0136,82.58,1941,3366.81,3.69,5381,0.911,0.806,2
0.573036404,1.3176,0.076322,9.97,0.0136,63.03,2376,7539.67,2.0604,5745,1.196,1.018,2
0.580724809,1.82,0.007401,0.75,0.0136,83.11,2191,5418.89,2.435,5989,0.933,0.986,2
0.62927655,0.9698,0.04355,4.64,0.0136,61.38,2102,4624.3,2.04,5628,0.976,0.85,2
0.550509602,1.1836,0.010159,5.02,0.0136,83.46,3938,56796.99,3.38,4891,4.529,1.106,2
0.566800287,3.487,0.008292,0.88,0.0136,58.84,2260,6188.18,1.252,6075,0.969,1.048,2
0.566780836,4.937,0.007115,0.75,0.0136,89.73,2204,5608.62,1.1082,5949,0.962,1.05,2
0.539445498,2.2821,0.43179,68.65,0.0136,49.93,2959,18153.51,1.886,6486,1.456,1.156,2
0.566803738,1.8481,0.009761,1.13,0.0136,69.33,2450,8516.13,1.935,6300,1.057,1.028,2
0.648775795,4.34648,0.490732,41.58,0.0136,57.03,1714,2038.54,1.7665,5143,0.776,0.796,2
0.643002821,1.02608,0.325502,36.82,0.0136,57.37,2188,5409.39,2.338,5681,1.036,0.807,2
0.571940563,0.9031,0.007523,1.88,0.0137,75.36,3320,28727.59,3.13,5827,2.286,1.047,2
0.436282594,1.3988,0.290761,83.25,0.0137,24.48,5187,170399.16,1.394,8491,2.622,1.791,2
0.60818508,0.909,0.843141,96.03,0.0137,26.59,2298,6637.9,2.05,5981,1.043,0.933,2
0.605556082,1.2399,0.009338,0.86,0.0137,87.32,2120,4796.94,3.757,6123,0.846,0.941,2
0.566795586,4.124,0.006105,0.66,0.0137,52.79,2296,6597.1,1.134,6108,0.997,1.072,2
0.536869783,4.164,0.014163,1.81,0.0137,60.73,2645,11576.28,1.142,6495,1.168,1.19,2
0.592618966,0.811,0.008852,0.86,0.0137,89.15,2103,4626.58,5.64,5926,0.887,0.978,2
0.694611128,1.115,0.008866,0.64,0.0137,87.88,1415,945.45,4.76,4612,0.662,0.726,1
0.609668222,2.836,0.015206,1.35,0.0137,85.62,1805,2491.57,1.764,5296,0.815,0.911,2
0.590281548,2.72,0.004709,0.68,0.0137,53.12,2643,11597.35,1.335,6124,1.315,0.991,2
0.690405794,1.7407,0.012128,1.04,0.0138,84.65,1731,2129.33,3.013,5204,0.786,0.736,2
0.536650319,2.383,0.006191,1.35,0.0138,67.32,3195,24688.55,1.581,6020,2,1.22,1
0.589376952,1.71,0.008399,0.93,0.0138,78.32,2162,5161.1,2.426,5714,1.015,1.007,1
0.566803216,3.325,0.004218,0.54,0.0138,72.05,2642,11526.75,1.377,6473,1.182,1.087,2
0.630539713,1.7407,0.215782,21.07,0.0138,24.8,1936,3333.18,1.322,5458,0.894,0.884,2
0.576441813,2.027,0.007205,0.82,0.0138,88.24,2471,8812.63,2.264,6459,1.038,1.042,2
0.566794934,4.399,0.010029,1.15,0.0138,15.15,2457,8648.94,1.009,6395,1.049,1.094,2
0.566791946,2.77,0.014498,1.54,0.0138,23.41,2160,5129.25,1.07,5836,0.97,1.087,2
0.566801325,4.176,0.009594,1.07,0.0138,45.88,2383,7585.82,1.106,6273,1.021,1.077,2
0.515875396,1.21,0.047936,7.22,0.0138,18.33,3189,24441.1,1.0019,7229,1.38,1.32,2
0.755049082,2.09643,0.448547,30.47,0.0138,60.59,1551,1372.84,2.4952,5242,0.622,0.616,2
0.566796331,5.194,0.013315,1.5,0.0138,12.68,2411,7979.99,1.006,6319,1.032,1.084,2
0.708563091,6.347,0.217374,15.38,0.0139,11.64,1587,1501.41,1.221,5271,0.648,0.718,2
0.58675746,1.508,0.194394,19.91,0.0139,22.84,2157,5080.59,1.284,5942,0.938,1.028,2
0.559517155,0.596,0.00726,1.04,0.0139,87.26,2762,13839.66,6.86,6462,1.309,1.153,2
0.782046543,1.9874,0.667358,43.07,0.0139,82.37,1372,836.18,4.766,4768,0.591,0.584,2
0.597933142,3.47133,0.581098,63.46,0.0139,73.21,2161,5169.99,2.196,5780,1,1,2
0.56676437,2.326,0.008342,0.92,0.0139,69.56,2267,6222.58,1.7,6039,1.005,1.108,2
0.721624431,2.54242,0.520137,40.61,0.0139,73.16,1604,1560.97,2.9512,5067,0.715,0.686,2
0.562006231,3.496,0.003668,0.58,0.0139,56.31,2978,18708.86,1.223,6609,1.455,1.144,2
0.643171495,2.31285,0.500324,54.03,0.0139,58.03,2193,5486.36,2.292,5899,0.989,0.869,2
0.566797474,2.708,0.009444,1.04,0.0139,67.92,2270,6276.39,1.529,6046,1.007,1.111,2
0.602277579,2.38,0.005841,0.78,0.0139,61.31,2699,12545.82,1.549,6510,1.228,0.992,1
0.566785459,2.893,0.007606,0.84,0.0139,66,2280,6410.46,1.446,6063,1.012,1.117,2
0.566799395,1.5368,0.014025,1.65,0.0139,89.17,2448,8550.93,2.916,6322,1.075,1.124,2
0.575884418,2.0734,0.273374,31.17,0.014,18.77,2397,7790.32,1.329,6290,1.044,1.097,2
0.562563871,1.591,0.005506,0.69,0.014,82.1,2626,11201.45,2.619,6577,1.145,1.154,2
0.849906734,1.141,0.010761,0.59,0.014,81.86,1139,396.64,4.52,4296,0.505,0.503,0
0.566805268,3.721,0.005506,0.65,0.014,87.03,2492,9052.02,1.326,6403,1.086,1.127,2
0.582895412,1.0528,0.053285,5.87,0.014,51.38,2347,7152.6,1.619,6263,1.009,1.068,1
0.865959015,1.9058,2.821403,144.5,0.014,69.06,1162,434.65,8.58,4561,0.469,0.492,2
0.579516759,1.342,0.005026,0.6,0.014,76.21,2484,8953.61,2.68,6339,1.102,1.075,2
0.510804497,2.539,0.006638,1.58,0.014,50.65,3622,40925.32,1.277,6596,2.176,1.415,2
0.76757669,2.04757,0.500009,34.23,0.014,77.39,1530,1294.42,3.7604,5182,0.627,0.619,2
0.530799654,3.487,0.016477,2.92,0.014,89.38,3102,21896.26,1.341,6534,1.622,1.294,2
0.706428634,1.75182,0.592721,47.64,0.014,85.35,1416,951.77,4.855,4429,0.736,0.733,2
0.566813319,3.752,0.206142,23.19,0.014,9.71,2313,6742.52,1.213,6108,1.03,1.132,2
0.800263219,0.729,0.011898,0.77,0.014,88.91,1240,561.84,8.4,4336,0.59,0.574,1
0.711966971,2.0221,0.367816,33.34,0.0141,48.11,1855,2808.98,1.899,5486,0.83,0.741,2
0.663085361,1.1522,0.019059,1.6,0.0141,71.76,1681,1894.94,2.69,5172,0.767,0.878,0
0.537110149,1.7976,0.116204,32.19,0.0141,17.88,3195,24545.75,1.162,5395,2.537,1.288,2
0.638437699,0.3028,0.027548,2.48,0.0141,83.43,1709,2024.34,7.91,5073,0.824,0.922,2
0.689967868,1.1688,0.009888,0.78,0.0141,88.5,1539,1336.82,4.561,4872,0.726,0.814,0
0.552834211,1.2887,0.06255,18.09,0.0141,31.45,3107,21895.36,1.225,5132,2.648,1.211,2
0.65244373,1.471,0.02252,2.17,0.0141,87.81,1969,3546.43,3.488,5638,0.883,0.875,2
0.697996932,4.3323,0.369714,28.06,0.0141,32.38,1604,1560.69,1.473,5176,0.695,0.768,2
0.681137796,2.7287,0.484918,45.75,0.0141,66.72,2025,3995.23,2.449,5872,0.864,0.811,2
0.523493764,0.9015,0.006805,1.82,0.0141,88.94,3565,38110.61,4.49,6122,2.455,1.357,2
0.52880817,2.2865,0.007109,1.84,0.0141,75.72,3558,37880.12,1.751,6224,2.368,1.337,2
0.643794198,1.5662,0.215255,19.51,0.0142,31.89,2011,3852.91,1.405,5958,0.83,0.917,2
0.73093905,2.8437,0.018735,1.45,0.0142,89.5,1488,1159.62,2.089,4768,0.711,0.714,2
0.566803149,1.643,0.016134,1.93,0.0142,62.98,2380,7612.11,1.81,6147,1.096,1.193,2
0.659299289,0.6908,0.328292,30.54,0.0142,61.88,1979,3623.47,2.72,5791,0.852,0.885,2
0.789160884,0.9268,0.013424,0.91,0.0142,86.5,1244,564.46,6.16,4258,0.622,0.61,0
0.619023176,1.496,0.008093,0.79,0.0142,82.63,1885,2985.06,3.02,5395,0.891,0.995,1
0.846291334,1.79962,0.536261,30.8,0.0142,80.82,1243,562.86,4.882,4627,0.526,0.53,2
0.792023257,3.2604,0.01188,0.81,0.0142,83.94,1300,678.05,1.942,4447,0.625,0.611,2
0.651731691,2.4602,0.447326,71.9,0.0142,50.43,2604,10815.86,1.97,5791,1.472,0.89,2
0.893040969,1.0981,0.024717,1.24,0.0143,89.92,893,151.14,6.394,3582,0.458,0.491,0
0.664074145,1.0925,0.013695,1.19,0.0143,82.63,1703,1998.48,4.09,5178,0.797,0.896,0
0.570953851,0.998,0.008053,1.01,0.0143,89.24,2464,8688.17,4.44,6238,1.145,1.193,2
0.566801617,2.75,0.004748,0.88,0.0143,68.05,3018,19598.53,1.51,6287,1.693,1.211,2
0.641069613,1.033,0.008191,0.86,0.0143,89.27,2196,5512.38,4.81,6077,0.961,0.953,2
0.566800593,3.909,0.003239,0.48,0.0143,80.91,2783,14091.55,1.268,6476,1.353,1.202,2
0.699985822,3.02633,0.585308,46.27,0.0143,84.51,1653,1761.47,2.9236,5264,0.724,0.807,2
0.772803664,1.368,0.015156,1.11,0.0143,87.37,1365,826.03,4.34,4535,0.668,0.659,2
0.541396363,2.384,0.012517,2.04,0.0143,87.66,3204,24909.05,1.854,7118,1.489,1.322,2
0.93370968,3.356,0.008277,0.38,0.0143,54.82,865,131.85,1.472,3615,0.42,0.445,2
0.687772143,2.56725,0.454182,46.27,0.0143,57.79,2097,4569.67,2.1877,5885,0.933,0.821,2
0.527673051,1.631,0.004956,1.43,0.0143,85.05,4056,63629.23,2.502,6762,2.637,1.386,2
0.691666384,1.9603,0.005641,0.58,0.0144,76.6,2031,4014.57,2.383,5687,0.943,0.83,2
0.636424848,0.947,0.013529,1.31,0.0144,86.33,1846,2754.93,4.981,5343,0.885,0.988,0
0.609926502,1.2529,0.010654,1.12,0.0144,86.28,2141,4990.14,3.703,5936,0.965,1.075,1
0.634131057,2.851,0.004806,0.58,0.0144,87.09,2488,9062.53,1.805,6428,1.109,0.992,2
0.535493486,2.57,0.00696,1.42,0.0144,68.26,3181,24045.87,1.527,6328,1.864,1.374,2
0.50818743,3.433,0.007416,1.26,0.0144,46.66,3274,27312.92,1.135,7141,1.56,1.558,2
0.533628226,5.772,0.010118,2.41,0.0144,9.74,3885,53849.23,0.9515,7163,2.177,1.392,2
0.553261874,0.8875,0.283769,97.36,0.0145,49.87,3689,43709.08,1.934,5679,3.142,1.325,2
0.668483615,2.0909,0.333884,29.53,0.0145,39.03,1832,2642.17,1.634,5546,0.81,0.907,2
1.097211085,1.6738,0.440466,16.07,0.0145,75.45,740,71.01,4.56,3497,0.334,0.339,2
0.702739679,1.379,0.008044,0.73,0.0145,74.58,1765,2292.96,2.79,5269,0.836,0.819,1
0.655939788,1.318,0.007708,1.48,0.0145,85.34,2411,7986.43,3.71,4968,1.755,0.944,1
0.705455349,2.469,0.008025,0.64,0.0145,77.67,1693,1936.09,2.092,5383,0.736,0.824,2
0.635441862,1.9827,0.515605,56.3,0.0145,74.39,2118,4750.98,3.24,5780,1,1,2
0.660629055,5.894,0.187495,17.38,0.0145,9.79,2032,4040.43,1.19,6024,0.849,0.934,2
0.691823991,5.965,0.011667,1.23,0.0145,68.75,1878,2938.32,0.977,5226,0.962,0.857,2
0.78430061,2.952,0.015394,1.14,0.0145,68.03,1566,1416.91,1.762,5176,0.681,0.657,2
0.536650344,2.878,0.005103,1.57,0.0145,52.14,3380,30860.16,1.261,5490,2.825,1.396,2
0.608074963,0.879,0.010073,1.15,0.0145,88.82,2362,7350.47,5.34,6309,1.044,1.096,2
0.651784374,2.0141,0.290399,33.65,0.0146,40.22,2090,4500.59,1.603,5555,1.061,0.975,2
0.591280187,1.1656,0.01087,1.3,0.0146,83.81,2385,7620.01,3.67,6246,1.092,1.18,2
0.681180633,0.8844,0.011435,2.97,0.0146,86.88,2782,14116.16,5.7,4939,2.377,0.889,1
0.743495989,2.255,0.157758,11.82,0.0146,21.75,1617,1612.65,1.232,5345,0.686,0.747,2
0.566793534,4.714,0.008135,122.64,0.0146,86.99,14667,10947554.55,1.1373,3420,138.056,1.291,2
0.716709897,0.7466,0.222864,66.73,0.0146,62.96,3124,22605.13,2.6,5173,2.742,0.811,2
0.566805859,3.835,0.00769,1.25,0.0146,51.32,2858,15850.69,1.159,6413,1.494,1.299,2
0.676990194,1.69459,0.420848,37.5,0.0146,61.44,1919,3192.15,2.558,5813,0.816,0.903,2
0.678137665,1.00718,0.295257,30.37,0.0146,49.55,2274,6364.7,1.947,6429,0.942,0.91,2
0.56669006,2.1674,0.010042,1.52,0.0147,64.74,2955,18023.71,1.656,6899,1.386,1.321,2
0.597933473,1.918,0.009816,1.24,0.0147,74.7,2564,10196.42,2.132,6543,1.159,1.181,2
0.587470828,2.4382,0.175174,51.02,0.0147,16.62,3434,33039.47,1.212,5787,2.667,1.236,2
0.678349364,3.092,0.210526,19.06,0.0147,19.79,1844,2737.73,1.261,5569,0.829,0.928,2
0.783258387,2.2926,0.016344,1.28,0.0147,84.8,1559,1395.69,2.646,5067,0.715,0.686,2
0.673684895,1.161,0.006769,0.7,0.0147,81.77,2001,3803.56,3.82,5645,0.951,0.936,2
0.787120016,3.1648,0.276999,23.81,0.0147,16.66,1972,3579.78,1.318,6112,0.787,0.684,2
0.687506554,1.441,0.010109,8.73,0.0147,88.69,4748,120304.4,3.716,4643,7.906,0.898,2
0.603086711,1.0869,0.290753,36,0.0147,47.44,2459,8675.9,1.85,6353,1.134,1.174,2
0.715802309,1.5586,0.308722,25.52,0.0147,47.55,1656,1787.96,1.853,5239,0.757,0.841,2
1.013774136,1.2774,0.43757,18.59,0.0147,77.34,827,110.51,5.3,3644,0.389,0.412,1
0.723947772,2.125,0.164888,52.16,0.0147,24.74,3192,24641.6,1.264,5160,2.897,0.812,2
0.637487312,1.9626,0.014823,1.75,0.0147,62.54,2334,7053.67,1.757,6173,1.083,1.045,2
0.805941833,1.4432,0.406837,29.85,0.0147,54.12,1498,1189.65,2.29,5022,0.672,0.651,1
0.594274521,2.162,0.070839,8.7,0.0147,60.42,2436,8367.99,1.688,6321,1.125,1.207,2
0.693842661,1.6197,0.00636,0.83,0.0148,86.59,2161,5182.78,3.287,5457,1.196,0.903,0
0.679336747,1.2188,0.014073,1.4,0.0148,87.19,1883,2982.78,4.269,5440,0.913,0.942,0
0.596087893,0.7159,0.009606,1.92,0.0148,87.38,2967,18259.79,6.196,6049,1.827,1.209,2
0.643703667,0.801,0.012176,1.48,0.0148,89.67,2358,7305.66,6.238,6161,1.114,1.038,2
0.621361411,1.0628,0.0062,1.12,0.0148,89.78,2913,17004.65,4.53,6234,1.66,1.116,2
0.677761275,3.7085,0.237792,22.15,0.0148,19.77,1906,3136.01,1.28,5699,0.853,0.95,2
0.673141323,0.921,0.013791,1.29,0.0148,88.81,1834,2675.15,5.66,5461,0.858,0.957,1
0.70965042,1.318,0.013629,1.49,0.0148,88,2036,4086.46,4.17,5618,1.002,0.865,1
0.566802891,1.861,0.006762,1.29,0.0148,71.62,3111,22107.66,1.991,6487,1.748,1.343,2
0.669310092,1.6274,0.010342,1.13,0.0149,87.19,1983,3643.96,3.1933,5475,1.003,0.977,0
0.708621057,1.5041,0.012345,1.2,0.0149,89.49,1846,2741.07,3.689,5422,0.887,0.874,1
0.716709761,0.6969,0.011089,1.42,0.0149,60.71,2394,7725.24,2.02,6109,1.173,0.85,2
0.664727127,1.561,0.003748,0.46,0.0149,82.91,2343,7149.67,3.09,6143,1.116,1.001,2
0.716531851,0.655,0.009893,1.11,0.0149,77.61,2034,4063.57,4.14,5552,1.03,0.863,1
0.537839241,2.169,0.004499,1.49,0.0149,82.51,4061,64294.62,1.944,6456,3.03,1.53,2
0.575445783,0.8463,0.004983,1.3,0.0149,88.42,3478,34528.16,5.200439,6215,2.396,1.327,2
0.76647343,2.46345,0.536836,42.33,0.0149,76.77,1628,1654.36,3.35042,5297,0.722,0.746,2
0.692239369,2.91121,0.452116,67.05,0.0149,60.09,2594,10725.15,2.154,6163,1.358,0.922,2
0.82820657,2.70353,0.498721,35.67,0.0149,71.53,1473,1109.75,2.9688,5033,0.655,0.638,2
0.66234265,1.049,0.047016,5.13,0.0149,81.16,2089,4499.32,4.11,5780,1,1,2
0.677374687,1.8361,0.007964,0.9,0.015,87.38,2099,4572.56,2.8794,5718,1.037,0.974,0
0.635069939,2.07171,0.499997,57.77,0.015,58,2351,7193.72,2.359,6340,1.058,1.106,2
0.933749941,6.606,0.24661,12.93,0.015,13.27,919,168.44,1.259,3682,0.48,0.512,2
0.70544824,2.9423,0.222063,20.03,0.015,20.54,1868,2899.07,1.281,5717,0.826,0.917,2
0.635587392,4.7,0.162777,28.58,0.015,10.08,2587,10637.41,1.169,5671,1.608,1.121,2
0.798467681,0.86,0.010278,0.82,0.015,87.21,1718,2064.49,6.8,5575,0.733,0.706,2
0.668483494,2.4129,1.270693,138.76,0.015,80.64,2082,4439.53,4.754,5780,1,1,2
0.768934934,1.216,0.048155,4.09,0.015,59.62,1713,2026.85,1.956,5390,0.777,0.755,2
0.766691517,1.2638,0.014221,1.22,0.015,84.94,1541,1334.22,4.39,4821,0.788,0.765,0
1.865114193,0.4279,0.040715,0.66,0.0151,88.02,455,10.1,22.8,3292,0.148,0.132,0
0.910020582,1.7956,0.019204,1.12,0.0151,72.62,1127,380.16,2.64,4297,0.533,0.55,1
0.762950224,1.133,0.012509,1,0.0151,87.81,1651,1763.73,5.15,5385,0.731,0.797,1
0.734573766,1.295,0.007524,0.86,0.0151,89.42,2061,4270.04,4.4,5602,1.051,0.851,2
0.745086745,4.29,0.015692,1.29,0.0151,61.82,1654,1775.23,1.325,5325,0.75,0.84,2
0.652956712,0.627,0.006637,0.76,0.0151,88.08,2146,4984.96,7.77,5812,1.055,1.065,2
0.616343903,0.7656,0.011757,1.72,0.0151,89.62,2513,9411.28,6.24,6045,1.34,1.205,2
0.741057213,1.05299,0.314771,26.67,0.0152,58.26,1730,2128.29,2.39,5496,0.776,0.869,2
0.76196247,1.282,0.012566,1.08,0.0152,85.82,1638,1710.11,4.407,5167,0.787,0.812,1
0.790539912,1.0567,0.014827,1.24,0.0152,89.92,1502,1200.65,5.83,4791,0.767,0.747,2
0.696286519,3.194,0.014139,1.34,0.0152,23.45,1969,3537.89,1.074,5904,0.867,0.958,2
0.569115097,3.5028,0.838661,156.15,0.0152,79.82,3357,29827.37,2.513,7174,1.705,1.43,2
0.656201038,4.17901,1.033681,112.77,0.0152,53.45,2157,5094.25,2.416,6025,0.999,1.08,2
0.764863517,1.16,0.011108,1.04,0.0152,87.31,1733,2145.14,4.99,5231,0.86,0.808,0
0.733726452,2.309,0.009885,0.86,0.0152,83.14,1867,2891.64,2.43,5855,0.797,0.885,2
0.648868342,2.82428,0.434552,72.32,0.0152,52.61,2882,16368.52,1.93,6531,1.524,1.117,2
0.835315046,2.45449,0.405309,30.54,0.0152,56.33,1490,1160.98,2.2088,5009,0.69,0.666,2
0.696290095,3.839,0.133357,12.63,0.0152,11.93,1969,3537.89,1.147,5904,0.867,0.958,2
0.675650404,1.8261,0.012949,1.36,0.0153,89.41,2085,4473.06,2.923,5966,0.961,1.049,0
0.740926358,1.0163,0.012828,1.22,0.0153,87.91,1873,2909.21,5.561,5618,0.874,0.87,0
0.665025941,1.7542,0.009533,1.11,0.0153,80.48,2174,5246.66,2.71,5884,1.07,1.07,0
0.73975345,4.2,0.020433,2.09,0.0153,67.89,1818,2580,1.396,5271,0.935,0.869,2
0.755101928,3.044,0.010157,0.91,0.0153,75.4,1763,2287.46,1.841,5465,0.819,0.84,2
0.715825886,1.212,0.005801,0.58,0.0153,88.75,1920,3196.46,4.55,5640,0.909,0.924,2
0.888584158,2.25012,0.649611,43.7,0.0153,84.7,1211,507.14,4.8955,4324,0.616,0.604,2
0.687898282,3.96401,0.509016,55.58,0.0153,81.08,2062,4267.13,2.17425,5780,1,1,2
0.84112187,2.0431,0.509595,39.34,0.0153,72.19,1514,1240.91,3.52,5048,0.707,0.679,2
0.7088055,3.6789,0.414325,41.08,0.0153,41.28,2035,4055.22,1.648,5989,0.908,0.95,2
0.686994057,3.5252,0.323275,35.3,0.0153,27.08,2063,4267.13,1.416,5780,1,1,2
0.60886299,1.27896,0.348326,158.5,0.0153,47.3,3651,42225.89,1.908,5022,4.167,1.298,2
0.655094658,6.159,0.238988,26.41,0.0153,9.25,2173,5290.98,1.236,6063,1.012,1.117,2
0.843651274,2.80468,0.526784,39.98,0.0153,83.38,1553,1371.12,3.5153,5220,0.695,0.665,2
0.755109271,2.619,0.004451,0.47,0.0153,79.07,1961,3494.52,2.136,5606,0.962,0.829,2
0.750737313,1.712,0.005752,0.48,0.0153,81.33,1603,1558.69,3.07,5151,0.761,0.874,2
0.93376021,3.182,0.006809,0.4,0.0153,82.41,1019,253.97,2.25,3885,0.54,0.545,2
0.764017553,1.103,0.010487,0.86,0.0154,84.79,1589,1503.79,4.86,5142,0.755,0.84,0
0.620739667,2.477,0.167382,29.28,0.0154,14.24,2947,17924.29,1.195,6559,1.602,1.277,2
0.646745436,1.188,0.012277,1.49,0.0154,58.91,2373,7468.24,1.823,6325,1.112,1.157,2
0.523629052,3.443,0.009546,46.33,0.0154,88.24,9801,2181689.59,1.331,4136,44.448,1.777,2
0.789171236,1.734,0.007785,0.69,0.0154,82.65,1527,1291.41,3.26,4776,0.811,0.788,2
0.66062715,4.56,0.222599,26.13,0.0154,11.23,2327,6966.29,1.232,6322,1.075,1.124,2
0.692807507,1.49242,0.425253,46.44,0.0154,66.75,2057,4211.9,3.031,5780,1,1,2
0.751408792,2.2974,0.420608,41.48,0.0154,54.95,1926,3241.36,2.163,5697,0.903,0.857,2
0.612888148,2.822,0.006237,0.93,0.0154,70.46,2796,14401.76,1.596,6720,1.368,1.294,2
0.733724504,2.208,0.006287,0.96,0.0154,84.22,2601,10830.96,2.548,6175,1.405,0.904,2
0.787122102,3.0999,0.237891,20.76,0.0154,23.34,1655,1775.05,1.319,5210,0.799,0.786,2
0.770658979,1.401,0.00842,0.68,0.0154,83.41,1548,1348.87,3.87,5058,0.739,0.827,1
0.73094589,4.32,0.184858,17.12,0.0155,13.27,1922,3248.17,1.201,5901,0.848,0.938,2
0.631795416,1.0703,0.011358,1.88,0.0155,84.05,2797,14547.08,4.18,6414,1.519,1.256,2
0.703399912,0.823,0.021683,2.15,0.0155,86.36,2013,3879.31,6.19,5955,0.91,0.999,2
0.785473311,1.3911,0.016954,1.61,0.0155,84.56,1769,2325.64,4.108,5356,0.871,0.81,2
0.63938062,1.2067,0.391944,51.53,0.0155,31.26,2566,10289.98,1.611,6607,1.204,1.224,2
0.70544189,1.772,0.010659,1.04,0.0155,83.68,1960,3481.65,2.979,5838,0.897,0.992,2
0.912179022,1.332,0.010786,0.65,0.0155,89.59,1025,260.05,5.32,3880,0.555,0.591,1
0.544561598,1.6053,0.005106,44.9,0.0155,85.32,11804,4601339.96,2.618,3715,80.529,1.678,2
0.73094701,4.223,0.173153,15.83,0.0155,13.38,1870,2886.66,1.19,5767,0.837,0.927,2
0.730947169,4.396,0.160013,14.43,0.0155,13.74,1777,2349.48,1.177,5514,0.826,0.926,2
0.7906069,3.3996,0.228534,17.97,0.0155,23.05,1503,1201.17,1.302,4994,0.72,0.803,2
0.762724045,1.98818,0.384859,41.02,0.0155,54.72,1860,2827.5,2.167,5313,0.976,0.854,2
0.718643659,2.51246,0.498569,50.85,0.0155,70.96,2002,3813.75,2.8278,5853,0.934,0.967,2
0.758355704,4.4135,0.102661,8.78,0.0155,50.44,1765,2292.94,1.3286,5629,0.783,0.875,2
0.75509861,2.6423,0.458574,60.74,0.0155,63.51,2359,7285.15,2.446,6038,1.213,0.864,2
0.689210173,1.6169,0.012649,1.32,0.0156,87.33,1943,3362.71,3.315,5630,0.954,1.064,1
0.614083885,0.9817,0.01832,2.55,0.0156,88.76,2603,10827.22,4.877,6521,1.276,1.334,2
0.916142298,1.1555,0.008995,0.6,0.0156,87.78,1212,507.47,5.98,4374,0.614,0.6,0
0.623441939,1.4053,0.044292,13.89,0.0156,32.41,3219,25489.88,1.216,5385,2.871,1.309,2
0.572937573,2.576,0.009023,1.57,0.0156,55.58,3271,27058.33,1.384,7338,1.593,1.553,2
